Unnamed: 0,source_dataset,isMath,attack,source_model,source_balancing,source_adv_training,target_model,target_dataset,target_balancing,asr,asr_0,asr_1
204.0,bing,True,FGSM,alexnet,30/70,PGD,alexnet,google,20/80,0.37,0.54,0.2
205.0,bing,True,FGSM,alexnet,30/70,PGD,alexnet,google,30/70,0.28333333,0.2533333333333333,0.3133333333333333
206.0,bing,True,FGSM,alexnet,30/70,PGD,alexnet,google,40/60,0.27666667,0.1266666666666666,0.4266666666666667
207.0,bing,True,FGSM,alexnet,30/70,PGD,alexnet,google,50/50,0.29666668,0.0466666666666666,0.5466666666666666
208.0,bing,True,FGSM,alexnet,30/70,PGD,resnet,google,20/80,0.22666667,0.3533333333333333,0.1
209.0,bing,True,FGSM,alexnet,30/70,PGD,resnet,google,30/70,0.18333334,0.1666666666666666,0.2
210.0,bing,True,FGSM,alexnet,30/70,PGD,resnet,google,40/60,0.19,0.0933333333333333,0.2866666666666667
211.0,bing,True,FGSM,alexnet,30/70,PGD,resnet,google,50/50,0.21000001,0.04,0.38
212.0,bing,True,FGSM,alexnet,30/70,PGD,vgg,google,20/80,0.19333334,0.28,0.1066666666666666
213.0,bing,True,FGSM,alexnet,30/70,PGD,vgg,google,30/70,0.21333334,0.0866666666666666,0.34
214.0,bing,True,FGSM,alexnet,30/70,PGD,vgg,google,40/60,0.27,0.0466666666666666,0.4933333333333333
215.0,bing,True,FGSM,alexnet,30/70,PGD,vgg,google,50/50,0.25666666,0.02,0.4933333333333333
216.0,bing,True,FGSM,alexnet,30/70,adaptive,alexnet,bing,20/80,0.22222222,0.4344262295081967,0.0359712230215827
217.0,bing,True,FGSM,alexnet,30/70,adaptive,alexnet,bing,30/70,0.23308271,0.3253968253968254,0.15
218.0,bing,True,FGSM,alexnet,30/70,adaptive,alexnet,bing,40/60,0.23272727,0.1703703703703703,0.2928571428571428
219.0,bing,True,FGSM,alexnet,30/70,adaptive,alexnet,bing,50/50,0.1268116,0.1654676258992805,0.0875912408759124
220.0,bing,True,FGSM,alexnet,30/70,adaptive,resnet,bing,20/80,0.13653137,0.265625,0.0209790209790209
221.0,bing,True,FGSM,alexnet,30/70,adaptive,resnet,bing,30/70,0.09929077,0.1884057971014492,0.0138888888888888
222.0,bing,True,FGSM,alexnet,30/70,adaptive,resnet,bing,40/60,0.09824561,0.1418439716312056,0.0555555555555555
