,source_dataset,isMath,attack,source_model,source_balancing,target_model,target_dataset,target_balancing,asr,asr_0,asr_1
156,bing,False,SplitMergeRGB,resnet,40/60,alexnet,google,20/80,0.11,0.12,0.1
157,bing,False,SplitMergeRGB,resnet,40/60,alexnet,google,30/70,0.123333335,0.12666666666666668,0.12
158,bing,False,SplitMergeRGB,resnet,40/60,alexnet,google,40/60,0.12666667,0.04666666666666667,0.20666666666666667
159,bing,False,SplitMergeRGB,resnet,40/60,alexnet,google,50/50,0.15,0.04,0.26
160,bing,False,SplitMergeRGB,resnet,40/60,resnet,google,20/80,0.05666667,0.10666666666666667,0.006666666666666667
161,bing,False,SplitMergeRGB,resnet,40/60,resnet,google,30/70,0.030000001,0.04,0.02
162,bing,False,SplitMergeRGB,resnet,40/60,resnet,google,40/60,0.030000001,0.03333333333333333,0.02666666666666667
163,bing,False,SplitMergeRGB,resnet,40/60,resnet,google,50/50,0.03666667,0.02,0.05333333333333334
164,bing,False,SplitMergeRGB,resnet,40/60,vgg,google,20/80,0.05666667,0.09333333333333334,0.02
165,bing,False,SplitMergeRGB,resnet,40/60,vgg,google,30/70,0.043333333,0.06,0.02666666666666667
166,bing,False,SplitMergeRGB,resnet,40/60,vgg,google,40/60,0.043333333,0.04,0.04666666666666667
167,bing,False,SplitMergeRGB,resnet,40/60,vgg,google,50/50,0.05,0.03333333333333333,0.06666666666666667
168,bing,False,SplitMergeRGB,resnet,50/50,alexnet,bing,20/80,0.071174376,0.05925925925925926,0.0821917808219178
169,bing,False,SplitMergeRGB,resnet,50/50,alexnet,bing,30/70,0.08098591,0.051470588235294115,0.10810810810810811
170,bing,False,SplitMergeRGB,resnet,50/50,alexnet,bing,40/60,0.08450704,0.02877697841726619,0.13793103448275862
171,bing,False,SplitMergeRGB,resnet,50/50,alexnet,bing,50/50,0.09375,0.020833333333333332,0.16666666666666666
172,bing,False,SplitMergeRGB,resnet,50/50,resnet,bing,20/80,0.020761246,0.03571428571428571,0.006711409395973154
173,bing,False,SplitMergeRGB,resnet,50/50,resnet,bing,30/70,0.013745705,0.02112676056338028,0.006711409395973154
174,bing,False,SplitMergeRGB,resnet,50/50,resnet,bing,40/60,0.017064845,0.00684931506849315,0.027210884353741496
175,bing,False,SplitMergeRGB,resnet,50/50,resnet,bing,50/50,0.017006803,0.006802721088435374,0.027210884353741496
176,bing,False,SplitMergeRGB,resnet,50/50,vgg,bing,20/80,0.024305556,0.04285714285714286,0.006756756756756757
177,bing,False,SplitMergeRGB,resnet,50/50,vgg,bing,30/70,0.034602076,0.028169014084507043,0.04081632653061224
178,bing,False,SplitMergeRGB,resnet,50/50,vgg,bing,40/60,0.02739726,0.006896551724137931,0.047619047619047616
179,bing,False,SplitMergeRGB,resnet,50/50,vgg,bing,50/50,0.02739726,0.00684931506849315,0.04794520547945205
180,bing,False,SplitMergeRGB,resnet,50/50,alexnet,google,20/80,0.11,0.12,0.1
181,bing,False,SplitMergeRGB,resnet,50/50,alexnet,google,30/70,0.123333335,0.12666666666666668,0.12
182,bing,False,SplitMergeRGB,resnet,50/50,alexnet,google,40/60,0.12666667,0.04666666666666667,0.20666666666666667
183,bing,False,SplitMergeRGB,resnet,50/50,alexnet,google,50/50,0.15,0.04,0.26
184,bing,False,SplitMergeRGB,resnet,50/50,resnet,google,20/80,0.05666667,0.10666666666666667,0.006666666666666667
185,bing,False,SplitMergeRGB,resnet,50/50,resnet,google,30/70,0.030000001,0.04,0.02
186,bing,False,SplitMergeRGB,resnet,50/50,resnet,google,40/60,0.030000001,0.03333333333333333,0.02666666666666667
187,bing,False,SplitMergeRGB,resnet,50/50,resnet,google,50/50,0.03666667,0.02,0.05333333333333334
188,bing,False,SplitMergeRGB,resnet,50/50,vgg,google,20/80,0.05666667,0.09333333333333334,0.02
189,bing,False,SplitMergeRGB,resnet,50/50,vgg,google,30/70,0.043333333,0.06,0.02666666666666667
190,bing,False,SplitMergeRGB,resnet,50/50,vgg,google,40/60,0.043333333,0.04,0.04666666666666667
191,bing,False,SplitMergeRGB,resnet,50/50,vgg,google,50/50,0.05,0.03333333333333333,0.06666666666666667
192,bing,False,SplitMergeRGB,vgg,20/80,alexnet,bing,20/80,0.071174376,0.05925925925925926,0.0821917808219178
193,bing,False,SplitMergeRGB,vgg,20/80,alexnet,bing,30/70,0.08098591,0.051470588235294115,0.10810810810810811
194,bing,False,SplitMergeRGB,vgg,20/80,alexnet,bing,40/60,0.08450704,0.02877697841726619,0.13793103448275862
195,bing,False,SplitMergeRGB,vgg,20/80,alexnet,bing,50/50,0.09375,0.020833333333333332,0.16666666666666666
196,bing,False,SplitMergeRGB,vgg,20/80,resnet,bing,20/80,0.020761246,0.03571428571428571,0.006711409395973154
197,bing,False,SplitMergeRGB,vgg,20/80,resnet,bing,30/70,0.013745705,0.02112676056338028,0.006711409395973154
198,bing,False,SplitMergeRGB,vgg,20/80,resnet,bing,40/60,0.017064845,0.00684931506849315,0.027210884353741496
199,bing,False,SplitMergeRGB,vgg,20/80,resnet,bing,50/50,0.017006803,0.006802721088435374,0.027210884353741496
200,bing,False,SplitMergeRGB,vgg,20/80,vgg,bing,20/80,0.024305556,0.04285714285714286,0.006756756756756757
201,bing,False,SplitMergeRGB,vgg,20/80,vgg,bing,30/70,0.034602076,0.028169014084507043,0.04081632653061224
202,bing,False,SplitMergeRGB,vgg,20/80,vgg,bing,40/60,0.02739726,0.006896551724137931,0.047619047619047616
203,bing,False,SplitMergeRGB,vgg,20/80,vgg,bing,50/50,0.02739726,0.00684931506849315,0.04794520547945205
204,bing,False,SplitMergeRGB,vgg,20/80,alexnet,google,20/80,0.11,0.12,0.1
205,bing,False,SplitMergeRGB,vgg,20/80,alexnet,google,30/70,0.123333335,0.12666666666666668,0.12
206,bing,False,SplitMergeRGB,vgg,20/80,alexnet,google,40/60,0.12666667,0.04666666666666667,0.20666666666666667
207,bing,False,SplitMergeRGB,vgg,20/80,alexnet,google,50/50,0.15,0.04,0.26
208,bing,False,SplitMergeRGB,vgg,20/80,resnet,google,20/80,0.05666667,0.10666666666666667,0.006666666666666667
209,bing,False,SplitMergeRGB,vgg,20/80,resnet,google,30/70,0.030000001,0.04,0.02
210,bing,False,SplitMergeRGB,vgg,20/80,resnet,google,40/60,0.030000001,0.03333333333333333,0.02666666666666667
211,bing,False,SplitMergeRGB,vgg,20/80,resnet,google,50/50,0.03666667,0.02,0.05333333333333334
212,bing,False,SplitMergeRGB,vgg,20/80,vgg,google,20/80,0.05666667,0.09333333333333334,0.02
213,bing,False,SplitMergeRGB,vgg,20/80,vgg,google,30/70,0.043333333,0.06,0.02666666666666667
214,bing,False,SplitMergeRGB,vgg,20/80,vgg,google,40/60,0.043333333,0.04,0.04666666666666667
215,bing,False,SplitMergeRGB,vgg,20/80,vgg,google,50/50,0.05,0.03333333333333333,0.06666666666666667
216,bing,False,SplitMergeRGB,vgg,30/70,alexnet,bing,20/80,0.071174376,0.05925925925925926,0.0821917808219178
217,bing,False,SplitMergeRGB,vgg,30/70,alexnet,bing,30/70,0.08098591,0.051470588235294115,0.10810810810810811
218,bing,False,SplitMergeRGB,vgg,30/70,alexnet,bing,40/60,0.08450704,0.02877697841726619,0.13793103448275862
219,bing,False,SplitMergeRGB,vgg,30/70,alexnet,bing,50/50,0.09375,0.020833333333333332,0.16666666666666666
220,bing,False,SplitMergeRGB,vgg,30/70,resnet,bing,20/80,0.020761246,0.03571428571428571,0.006711409395973154
221,bing,False,SplitMergeRGB,vgg,30/70,resnet,bing,30/70,0.013745705,0.02112676056338028,0.006711409395973154
222,bing,False,SplitMergeRGB,vgg,30/70,resnet,bing,40/60,0.017064845,0.00684931506849315,0.027210884353741496
223,bing,False,SplitMergeRGB,vgg,30/70,resnet,bing,50/50,0.017006803,0.006802721088435374,0.027210884353741496
224,bing,False,SplitMergeRGB,vgg,30/70,vgg,bing,20/80,0.024305556,0.04285714285714286,0.006756756756756757
225,bing,False,SplitMergeRGB,vgg,30/70,vgg,bing,30/70,0.034602076,0.028169014084507043,0.04081632653061224
226,bing,False,SplitMergeRGB,vgg,30/70,vgg,bing,40/60,0.02739726,0.006896551724137931,0.047619047619047616
227,bing,False,SplitMergeRGB,vgg,30/70,vgg,bing,50/50,0.02739726,0.00684931506849315,0.04794520547945205
228,bing,False,SplitMergeRGB,vgg,30/70,alexnet,google,20/80,0.11,0.12,0.1
229,bing,False,SplitMergeRGB,vgg,30/70,alexnet,google,30/70,0.123333335,0.12666666666666668,0.12
230,bing,False,SplitMergeRGB,vgg,30/70,alexnet,google,40/60,0.12666667,0.04666666666666667,0.20666666666666667
231,bing,False,SplitMergeRGB,vgg,30/70,alexnet,google,50/50,0.15,0.04,0.26
232,bing,False,SplitMergeRGB,vgg,30/70,resnet,google,20/80,0.05666667,0.10666666666666667,0.006666666666666667
233,bing,False,SplitMergeRGB,vgg,30/70,resnet,google,30/70,0.030000001,0.04,0.02
234,bing,False,SplitMergeRGB,vgg,30/70,resnet,google,40/60,0.030000001,0.03333333333333333,0.02666666666666667
235,bing,False,SplitMergeRGB,vgg,30/70,resnet,google,50/50,0.03666667,0.02,0.05333333333333334
236,bing,False,SplitMergeRGB,vgg,30/70,vgg,google,20/80,0.05666667,0.09333333333333334,0.02
237,bing,False,SplitMergeRGB,vgg,30/70,vgg,google,30/70,0.043333333,0.06,0.02666666666666667
